time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-2.4170919152301096,-2.0816374050748223,21.189167426050954,0.007709241409541434,0.04852588953917625,0.0,-1.9872664859204805,-1.1208678540509642,5.835870408486706,0.02564642504035182,-0.09671969938137545,0.0,415.88910714606135,412.67146936162266,415.2857885852861,416.4387554116028
3.4800000000000026,-2.5372912823024603,-2.1488025729255456,21.53943487880445,0.009275891192001673,0.0428178917630726,0.0,-2.018921111933161,-1.1178371917013656,5.839768374711115,0.02702370454921871,-0.09213774802784723,0.0,438.6408672371674,439.01345725139197,439.8792814470452,439.9934868438989
3.5400000000000027,-2.6592880270368235,-2.2157603384001887,21.889691636173364,0.011296944329951764,0.03735138054299103,0.0,-2.0472083078015415,-1.1139307621323928,5.835554667820334,0.04446728077193677,-0.08912704369709576,0.0,437.12476882357265,437.3685197460596,435.3482451720991,436.8061189452696
3.6000000000000028,-2.7828721494275297,-2.2824536405649334,22.23905911761812,0.013895616478476036,0.03185678002205439,0.0,-2.071860180792947,-1.1089617649693593,5.8102374982275204,0.0408932997195173,-0.09698695783077486,0.0,430.85447315718716,430.18191183745364,428.8502921848749,428.5476603907141
3.660000000000003,-2.907941110229529,-2.3487636290749108,22.58987426480991,0.015850719559669102,0.025749816159719607,0.0,-2.096557987891906,-1.1011524382225253,5.883310649873198,0.005581139344558892,-0.11369015044550829,0.0,461.4847148646313,460.1553821117975,460.9805462846,458.18147262112484
3.720000000000003,-3.0342922917046433,-2.414628649300275,22.94165430890049,0.01646644023135657,0.018740775340915228,0.0,-2.114641036532862,-1.0943016084169783,5.842986308898167,0.01827996094343146,-0.12394087888553225,0.0,425.80763949908567,424.91663188357063,423.79811915640386,424.88835161609734
3.780000000000003,-3.1617337862135457,-2.4799618968300794,23.29748961795813,0.017809714106635788,0.010827583553846054,0.0,-2.132587380633538,-1.0833474091638575,6.0173890043317115,0.029545465354904182,-0.15669293985091332,0.0,491.0863253856569,488.63542233743027,489.91521554579316,490.75223986475265
3.840000000000003,-3.2900114326139596,-2.544726718465183,23.65705808937942,0.01934909678671559,0.0013530141512410054,0.0,-2.1426389686422285,-1.0753399544234428,5.968607460349349,0.016450338370943635,-0.16045737769583784,0.0,423.85227796862273,423.5035560315251,423.15645774011074,422.02757902128747
3.900000000000003,-3.4187502186834,-2.609012844886959,24.012433501543867,0.020690238246473314,6.275168971421596,0.0,-2.1480066076215802,-1.067430682138926,5.877828269562262,0.03211141099189029,-0.1487124898794175,0.0,407.4544477995444,408.47776811877543,407.5653407902513,408.9630784448326
3.960000000000003,-3.5476973783565997,-2.6728324900182483,24.360914248342034,0.0222864811518777,6.266349848069865,0.0,-2.1496781697133995,-1.0597538877774146,5.739009530458666,0.012330446914406257,-0.1437411932972912,0.0,389.7706376851874,390.2115157241741,390.68008819536436,388.8311483388636
4.020000000000002,-3.6765700575326017,-2.7360925125299236,24.704622628626712,0.023456518085637867,6.257649283430192,0.0,-2.1453859667787922,-1.048823560483326,5.718134868768082,0.03095075384353212,-0.1476714205876324,0.0,428.88566433172747,428.5311356930319,427.48005839064666,429.06411120643406
4.080000000000001,-3.805076675841547,-2.7987007615058945,25.04588914178652,0.02612951440957012,6.248403296150219,0.0,-2.137489735507692,-1.0379249268018393,5.657811336319535,0.06311898983360037,-0.17177865536017722,0.0,416.73636854052614,414.59848595169,412.76832764950126,415.5992122276006
4.14,-3.932864347943952,-2.8605336972214146,25.386321507604602,0.029723814459734044,6.237886982015304,0.0,-2.121184412802583,-1.022837263355913,5.689881745578759,0.05254906996501428,-0.18336589331339756,0.0,444.29681759985414,443.3158233243429,445.1067055745785,444.2431937446759
4.199999999999998,-4.059518885084281,-2.9214188704136816,25.727944351845153,0.03325394307665164,6.227571099958585,0.0,-2.0997292793075966,-1.0063707669578277,5.697603717387501,0.0691163272408698,-0.15554118240973935,0.0,434.89126018048023,437.1863174221417,436.46568206969545,437.8488456419108
4.259999999999997,-4.184590209482405,-2.9811781153019665,26.072155462733825,0.037134850818437926,6.218142325731591,0.0,-2.0684284522912413,-0.9852183743645027,5.775787957069314,0.05388401867534648,-0.16056205369991539,0.0,459.0720575586702,458.65084364293597,458.9790076215704,457.7711834189498
4.319999999999996,-4.307452075572259,-3.0395116366803077,26.423241522010194,0.04005922019959929,6.207966811081782,0.0,-2.0259631522865873,-0.9589171578926122,5.92638669234216,0.03569841576231419,-0.20174606137717507,0.0,482.61983568891145,479.47392335669457,481.4995259944519,480.12277601757984
4.379999999999995,-4.427463717176548,-3.0961690796546084,26.78426379435035,0.042600330342768444,6.195851002935074,0.0,-1.9731374879919852,-0.9294260331706866,6.106819829808502,0.053124881367062705,-0.20230021601775275,0.0,491.1316331792884,491.05479503877945,490.1100909573835,491.4045420474735
4.439999999999993,-4.544199863697477,-3.1510749679507013,27.15423400110031,0.04551927505132358,6.184502289707407,0.0,-1.9169128942158218,-0.9004708631396988,6.224944106121739,0.0377243795426342,-0.17102172646006059,0.0,473.290019205559,475.65839583194673,475.0116447527215,473.83022349547474
4.499999999999992,-4.657305275472668,-3.2041731006369814,27.53153434491315,0.04734133036710286,6.174466199387048,0.0,-1.8522596213122478,-0.869267335058535,6.351078209022679,0.008577317454386292,-0.16066460990012543,0.0,477.7264284842825,478.4909717031794,478.9849588151909,476.76298662396204
4.559999999999991,-4.766714235838903,-3.255534963682716,27.912830992132207,0.04774255927665294,6.165036181129675,0.0,-1.7938594306399813,-0.8427448946686434,6.3587740483574295,0.0026099161158520943,-0.1509642959608847,0.0,442.02418569900294,442.79943213248237,443.83423879538833,443.34399918528254
4.6199999999999894,-4.8725010430217335,-3.3053173664683575,28.29416358480788,0.048094717600092096,6.155936121316424,0.0,-1.7315636451275862,-0.816633574299163,6.352335777384431,0.011699802152842075,-0.15311100008454823,0.0,438.22033997118774,438.0197835297425,438.621277758664,439.3756003549703
4.679999999999988,-4.9741719569186955,-3.35344320024611,28.676768287125824,0.048604919012931624,6.147274377360233,0.0,-1.6566391612290778,-0.78750667982537,6.400861152151169,0.0011897959820421316,-0.13096865731978583,0.0,454.31504100184503,456.0679822466995,457.09887174586953,456.26026972852026
4.739999999999987,-5.071494216006597,-3.3999221625897107,29.06000994301613,0.04884406371207817,6.139462187053827,0.0,-1.586733227767649,-0.7617624504445282,6.373961306236201,0.00906158049890645,-0.12871608842649052,0.0,432.3768662007019,432.5505894361162,432.1943725466355,432.8574024529654
4.799999999999986,-5.164540082688828,-3.444868008091676,29.44124699950652,0.04898914992519199,6.1317555411511755,0.0,-1.5141020173143218,-0.736381819427046,6.334096468412423,-0.016178718222682874,-0.127906153372223,0.0,427.5875493230021,427.64076984980596,429.4826628300134,427.3360490839706
4.859999999999984,-5.252588735328932,-3.4881304919019773,29.823357491761175,0.04870390347004161,6.124208404906696,0.0,-1.4201305427802366,-0.7057650900885319,6.402470586998868,0.011644595702131893,-0.12185389179882918,0.0,461.60928339621825,462.07296115541624,461.59347744218263,463.78443621542596
4.919999999999983,-5.335323897093475,-3.529700149144978,30.20658350872164,0.04922048542414359,6.1167451268347826,0.0,-1.3370292344295767,-0.6798258828175322,6.37180709904687,0.0017187626941241258,-0.13000414508506813,0.0,432.17539648526287,431.4731289480239,431.98626327053046,431.14817221699417
4.979999999999982,-5.413230247184951,-3.569790363163575,30.58622934794295,0.04920401606676794,6.108863212096962,0.0,-1.259146270735761,-0.6564819211748764,6.283427926713385,-0.004593357152726157,-0.1342334555331444,0.0,412.3114877113752,411.92023127393355,412.25799577553875,411.69976023764576
5.0399999999999805,-5.485186787954867,-3.608162100721981,30.967015519462578,0.048710813222538896,6.100436679180685,0.0,-1.1386127857747252,-0.6226436524916519,6.408636315769053,-0.016693785375457078,-0.15726057989987308,0.0,480.55153374788694,478.7853377027123,480.0561835207588,479.13707498485314
